date,value
2017-01-01 00:07:30,70.0
2017-01-01 00:22:30,81.45533333333333
2017-01-01 00:37:30,70.50855555555555
2017-01-01 00:52:30,77.23138888888889
2017-01-01 01:07:30,81.46972222222217
2017-01-01 01:22:30,88.55444444444447
2017-01-01 01:37:30,132.3788333333335
2017-01-01 01:52:30,92.20305555555571
2017-01-01 02:07:30,39.92433333333349
2017-01-01 02:22:30,43.199944444444434
2017-01-01 02:37:30,38.026722222222254
2017-01-01 02:52:30,41.98883333333311
2017-01-01 03:07:30,49.727555555555455
2017-01-01 03:22:30,48.767944444444545
2017-01-01 03:37:30,43.13622222222216
2017-01-01 03:52:30,51.32688888888902
2017-01-01 04:07:30,54.96716666666657
2017-01-01 04:22:30,59.001111111110966
2017-01-01 04:37:30,68.3486111111115
2017-01-01 04:52:30,60.7971666666665
2017-01-01 05:07:30,81.05361111111121
2017-01-01 05:22:30,93.13266666666664
2017-01-01 05:37:30,85.98072222222231
2017-01-01 05:52:30,90.25533333333328
2017-01-01 06:07:30,99.92461111111128
2017-01-01 06:22:30,106.20783333333291
2017-01-01 06:37:30,88.6165000000001
2017-01-01 06:52:30,62.0923333333335
2017-01-01 07:07:30,65.47311111111118
2017-01-01 07:22:30,63.396333333332684
2017-01-01 07:37:30,48.139888888888436
2017-01-01 07:52:30,51.538055555556184
2017-01-01 08:07:30,53.51272222222315
2017-01-01 08:22:30,46.72316666666666
2017-01-01 08:37:30,46.692777777777785
2017-01-01 08:52:30,52.62394444444408
2017-01-01 09:07:30,50.616499999999625
2017-01-01 09:22:30,51.35594444444405
2017-01-01 09:37:30,51.66916666666658
2017-01-01 09:52:30,75.05383333333339
2017-01-01 10:07:30,102.1110000000003
2017-01-01 10:22:30,47.255055555555366
2017-01-01 10:37:30,60.40822222222278
2017-01-01 10:52:30,70.86966666666693
2017-01-01 11:07:30,66.83249999999998
2017-01-01 11:22:30,70.0097777777778
2017-01-01 11:37:30,46.63944444444496
2017-01-01 11:52:30,42.70183333333353
2017-01-01 12:07:30,45.744833333333645
2017-01-01 12:22:30,43.671444444444205
2017-01-01 12:37:30,36.89616666666734
2017-01-01 12:52:30,33.96955555555542
2017-01-01 13:07:30,33.844055555556224
2017-01-01 13:22:30,34.765333333332364
2017-01-01 13:37:30,38.313388888888774
2017-01-01 13:52:30,39.17327777777837
2017-01-01 14:07:30,38.93250000000126
2017-01-01 14:22:30,32.73900000000003
2017-01-01 14:37:30,35.93922222222228
2017-01-01 14:52:30,36.81033333333335
2017-01-01 15:07:30,32.61661111111107
2017-01-01 15:22:30,41.29705555555529
2017-01-01 15:37:30,104.42138888888893
2017-01-01 15:52:30,110.4143888888893
2017-01-01 16:07:30,65.20566666666627
2017-01-01 16:22:30,42.17877777777676
2017-01-01 16:37:30,41.999888888889025
2017-01-01 16:52:30,37.20299999999952
2017-01-01 17:07:30,81.72866666666869
2017-01-01 17:22:30,94.06294444444576
2017-01-01 17:37:30,46.03555555555522
2017-01-01 17:52:30,46.24249999999938
2017-01-01 18:07:30,58.426499999998676
2017-01-01 18:22:30,60.99399999999969
2017-01-01 18:37:30,53.28533333333417
2017-01-01 18:52:30,47.97366666666767
2017-01-01 19:07:30,45.11127777777803
2017-01-01 19:22:30,41.82772222222138
2017-01-01 19:37:30,38.6734444444437
2017-01-01 19:52:30,34.880277777779156
2017-01-01 20:07:30,52.709333333335046
2017-01-01 20:22:30,53.50577777777926
2017-01-01 20:37:30,41.211333333332725
2017-01-01 20:52:30,39.91755555555665
2017-01-01 21:07:30,51.644333333334544
2017-01-01 21:22:30,48.13144444444333
2017-01-01 21:37:30,49.80777777777712
2017-01-01 21:52:30,64.11394444444522
2017-01-01 22:07:30,73.76400000000012
2017-01-01 22:22:30,70.13205555555669
2017-01-01 22:37:30,79.40211111111056
2017-01-01 22:52:30,112.4137777777787
2017-01-01 23:07:30,104.09850000000006
2017-01-01 23:22:30,80.29311111111201
2017-01-01 23:37:30,80.49683333333451
2017-01-01 23:52:30,90.68572222222248
2017-01-02 00:07:30,106.64516666666805
2017-01-02 00:22:30,94.11038888888744
2017-01-02 00:37:30,85.70827777777869
2017-01-02 00:52:30,82.00244444444434
2017-01-02 01:07:30,80.52311111111158
2017-01-02 01:22:30,68.40450000000146
2017-01-02 01:37:30,58.084166666667436
2017-01-02 01:52:30,43.81044444444433
2017-01-02 02:07:30,54.492388888888854
2017-01-02 02:22:30,51.55038888888976
2017-01-02 02:37:30,44.82177777777815
2017-01-02 02:52:30,44.85522222222243
2017-01-02 03:07:30,53.02294444444397
