09/09/2017;00:07:30;249.0269167;0
09/09/2017;00:22:30;242.0935694;0
09/09/2017;00:37:30;239.3836944;0
09/09/2017;00:52:30;247.7624861;0
09/09/2017;01:07:30;253.7178194;0
09/09/2017;01:22:30;245.7177222;0
09/09/2017;01:37:30;230.681875;0
09/09/2017;01:52:30;216.1215139;0
09/09/2017;02:07:30;207.9306111;0
09/09/2017;02:22:30;198.0096667;0
09/09/2017;02:37:30;141.9543472;0
09/09/2017;02:52:30;177.6693653;0
09/09/2017;03:07:30;167.8755792;0
09/09/2017;03:22:30;154.2299748;0
09/09/2017;03:37:30;139.9146216;0
09/09/2017;03:52:30;140.3932428;0
09/09/2017;04:07:30;222.2472083;0
09/09/2017;04:22:30;309.1051667;1
09/09/2017;04:37:30;345.4867917;1
09/09/2017;04:52:30;373.3491944;1
09/09/2017;05:07:30;391.6744861;1
09/09/2017;05:22:30;387.6729444;1
09/09/2017;05:37:30;384.0258889;1
09/09/2017;05:52:30;390.5754722;1
09/09/2017;06:07:30;402.6154306;1
09/09/2017;06:22:30;413.502375;1
09/09/2017;06:37:30;412.820875;1
09/09/2017;06:52:30;406.9769583;1
09/09/2017;07:07:30;407.8515833;1
09/09/2017;07:22:30;404.6239444;1
09/09/2017;07:37:30;380.0537083;1
09/09/2017;07:52:30;326.509875;1
09/09/2017;08:07:30;244.3014306;0
09/09/2017;08:22:30;186.2991667;0
09/09/2017;08:37:30;177.1250139;0
09/09/2017;08:52:30;176.9399306;0
09/09/2017;09:07:30;202.6822395;0
09/09/2017;09:22:30;195.9275866;0
09/09/2017;09:37:30;190.2266116;0
09/09/2017;09:52:30;190.4404944;0
09/09/2017;10:07:30;192.9891935;0
09/09/2017;10:22:30;173.1032778;0
09/09/2017;10:37:30;179.2114861;0
09/09/2017;10:52:30;172.2274722;0
09/09/2017;11:07:30;147.0782778;0
09/09/2017;11:22:30;119.1549167;0
09/09/2017;11:37:30;107.3390833;0
09/09/2017;11:52:30;111.2382639;0
09/09/2017;12:07:30;126.0265139;0
09/09/2017;12:22:30;132.4596944;0
09/09/2017;12:37:30;125.2814722;0
09/09/2017;12:52:30;118.8387361;0
09/09/2017;13:07:30;116.9202361;0
09/09/2017;13:22:30;115.2029444;0
09/09/2017;13:37:30;114.1180278;0
09/09/2017;13:52:30;111.5684861;0
09/09/2017;14:07:30;100.5538194;0
09/09/2017;14:22:30;97.45326389;0
09/09/2017;14:37:30;112.8728194;0
09/09/2017;14:52:30;133.8520139;0
09/09/2017;15:07:30;145.0460972;0
09/09/2017;15:22:30;134.7102639;0
09/09/2017;15:37:30;112.9134167;0
09/09/2017;15:52:30;111.2457917;0
09/09/2017;16:07:30;128.5056806;0
09/09/2017;16:22:30;126.3855833;0
09/09/2017;16:37:30;105.1006806;0
09/09/2017;16:52:30;104.4168472;0
09/09/2017;17:07:30;122.9943194;0
09/09/2017;17:22:30;124.5646667;0
09/09/2017;17:37:30;114.75125;0
09/09/2017;17:52:30;117.6928056;0
09/09/2017;18:07:30;129.7170694;0
09/09/2017;18:22:30;145.1684167;0
09/09/2017;18:37:30;162.7051944;0
09/09/2017;18:52:30;169.0335833;0
09/09/2017;19:07:30;159.0554306;0
09/09/2017;19:22:30;145.0454583;0
09/09/2017;19:37:30;133.1619861;0
09/09/2017;19:52:30;138.0340139;0
09/09/2017;20:07:30;165.4376944;0
09/09/2017;20:22:30;171.8729306;0
09/09/2017;20:37:30;147.8623889;0
09/09/2017;20:52:30;136.5998056;0
09/09/2017;21:07:30;145.0338472;0
09/09/2017;21:22:30;149.8971944;0
09/09/2017;21:37:30;148.5988194;0
09/09/2017;21:52:30;155.3420972;0
09/09/2017;22:07:30;168.4201806;0
09/09/2017;22:22:30;180.2930278;0
09/09/2017;22:37:30;189.6958611;0
09/09/2017;22:52:30;199.4314722;0
09/09/2017;23:07:30;217.5105;0
09/09/2017;23:22:30;237.7477083;0
09/09/2017;23:37:30;243.7173056;0
09/09/2017;23:52:30;241.9241806;0
